0.02	0.19	-1.07	0.06	0.09	0.24	0.09	-0.48	0.67	-61.10	-168.10	169.54
0.08	0.16	-1.00	0.45	0.23	0.01	0.09	-0.48	0.70	-61.06	-168.23	169.59
0.10	0.12	-0.92	0.60	0.25	-0.04	0.09	-0.48	0.70	-61.00	-168.40	169.58
0.10	0.12	-0.92	0.45	0.14	0.01	0.06	-0.47	0.70	-61.00	-168.54	169.62
0.06	0.17	-0.92	0.46	0.07	0.05	0.06	-0.47	0.70	-61.00	-168.76	169.81
0.09	0.16	-0.96	0.36	0.02	0.07	0.06	-0.46	0.70	-61.02	-168.93	169.95
0.09	0.16	-0.96	0.36	0.07	0.02	0.06	-0.46	0.70	-61.01	-169.05	170.06
0.12	0.15	-0.94	0.27	0.09	0.06	0.06	-0.44	0.70	-61.04	-169.07	170.07
0.17	0.13	-0.89	0.24	0.05	0.07	0.06	-0.44	0.70	-61.09	-168.98	169.94
0.17	0.13	-0.89	0.14	-0.06	0.09	0.06	-0.45	0.71	-61.15	-168.94	169.92
0.18	0.13	-0.90	0.11	-0.10	0.10	0.06	-0.45	0.71	-61.22	-168.89	169.90
0.21	0.13	-0.89	0.14	-0.10	0.09	0.05	-0.44	0.71	-61.29	-168.78	169.80
0.21	0.13	-0.89	0.17	-0.11	0.04	0.05	-0.44	0.70	-61.33	-168.69	169.72
0.21	0.10	-0.89	0.14	-0.09	0.06	0.04	-0.44	0.69	-61.40	-168.63	169.62
0.22	0.09	-0.84	0.02	-0.09	0.10	0.06	-0.44	0.73	-61.49	-168.50	169.49
0.20	0.08	-0.87	0.00	-0.11	0.09	0.06	-0.44	0.73	-61.57	-168.47	169.47
0.20	0.08	-0.87	-0.02	-0.13	0.12	0.05	-0.42	0.72	-61.67	-168.44	169.45
0.21	0.06	-0.87	0.04	-0.14	0.05	0.05	-0.42	0.72	-61.74	-168.46	169.43
0.20	0.06	-0.88	0.11	-0.15	-0.03	0.06	-0.44	0.73	-61.73	-168.55	169.46
0.20	0.06	-0.88	0.08	-0.14	-0.06	0.06	-0.44	0.73	-61.72	-168.60	169.47
0.23	0.07	-0.85	-0.02	-0.10	-0.03	0.08	-0.44	0.71	-61.71	-168.49	169.35
0.25	0.06	-0.88	-0.05	-0.09	-0.04	0.08	-0.44	0.71	-61.70	-168.33	169.18
0.25	0.06	-0.88	-0.03	-0.07	-0.05	0.06	-0.45	0.71	-61.70	-168.16	168.98
0.25	0.06	-0.88	-0.04	-0.08	-0.06	0.06	-0.45	0.71	-61.70	-168.01	168.82
0.26	0.08	-0.89	-0.05	-0.10	-0.09	0.06	-0.43	0.70	-61.66	-167.87	168.68
0.26	0.08	-0.89	-0.02	-0.16	-0.10	0.06	-0.43	0.70	-61.60	-167.76	168.58
0.30	0.08	-0.91	-0.02	-0.17	-0.12	0.07	-0.45	0.71	-61.54	-167.60	168.40
0.28	0.10	-0.95	0.00	-0.13	-0.19	0.07	-0.45	0.71	-61.42	-167.48	168.30
0.28	0.10	-0.95	0.10	-0.08	-0.20	0.07	-0.43	0.70	-61.26	-167.39	168.18
0.26	0.10	-1.03	0.19	-0.06	-0.23	0.07	-0.43	0.70	-61.10	-167.41	168.15
0.26	0.13	-1.05	0.19	-0.06	-0.22	0.09	-0.44	0.71	-60.90	-167.42	168.15
0.26	0.13	-1.05	0.17	-0.06	-0.22	0.09	-0.44	0.71	-60.69	-167.42	168.14
0.27	0.18	-1.06	0.10	-0.05	-0.17	0.08	-0.43	0.72	-60.53	-167.32	168.10
0.30	0.16	-1.07	0.12	-0.06	-0.16	0.08	-0.43	0.72	-60.38	-167.22	168.02
0.30	0.16	-1.07	0.10	-0.07	-0.17	0.08	-0.43	0.73	-60.23	-167.12	167.94
0.30	0.13	-1.16	0.10	-0.09	-0.18	0.08	-0.43	0.73	-60.08	-167.12	167.94
0.32	0.14	-1.14	0.04	-0.12	-0.26	0.08	-0.43	0.72	-59.87	-167.07	167.91
0.32	0.14	-1.14	-0.08	-0.17	-0.25	0.08	-0.43	0.71	-59.68	-167.01	167.92
0.27	0.17	-1.21	-0.17	-0.16	-0.16	0.08	-0.43	0.71	-59.53	-167.00	168.05
0.34	0.06	-1.23	-0.15	-0.14	-0.13	0.08	-0.43	0.73	-59.47	-166.97	168.02
0.34	0.06	-1.23	-0.10	-0.10	-0.21	0.10	-0.44	0.73	-59.32	-166.96	167.98
0.30	-0.01	-1.25	-0.10	-0.04	-0.33	0.09	-0.44	0.71	-59.10	-167.04	167.99
0.25	0.04	-1.16	-0.22	-0.06	-0.25	0.09	-0.44	0.71	-58.93	-167.07	168.05
0.25	0.04	-1.16	-0.17	-0.10	-0.29	0.09	-0.44	0.69	-58.76	-167.14	168.13
0.16	0.04	-1.19	-0.01	-0.19	-0.38	0.09	-0.44	0.69	-58.44	-167.51	168.51
0.07	0.05	-1.23	0.12	-0.17	-0.35	0.11	-0.43	0.72	-58.15	-168.03	169.02
0.07	0.05	-1.23	0.00	-0.05	-0.13	0.11	-0.43	0.72	-58.02	-168.40	169.40
0.10	0.08	-1.14	-0.00	-0.02	-0.08	0.12	-0.44	0.74	-57.95	-168.63	169.63
0.11	-0.02	-1.05	-0.22	-0.01	-0.06	0.12	-0.44	0.74	-57.93	-168.82	169.81
0.11	-0.02	-1.05	-0.20	0.01	-0.06	0.11	-0.44	0.71	-57.90	-169.00	169.97
0.09	-0.05	-0.97	-0.17	0.00	-0.01	0.11	-0.44	0.71	-57.94	-169.26	170.15
0.06	-0.01	-0.98	-0.11	0.02	0.04	0.11	-0.45	0.70	-57.99	-169.54	170.41
0.06	-0.01	-0.98	0.01	0.06	-0.06	0.11	-0.45	0.70	-57.97	-169.80	170.59
0.02	-0.02	-1.05	-0.08	0.14	-0.16	0.11	-0.45	0.68	-57.87	-170.03	170.79
0.08	-0.04	-0.98	-0.07	0.17	-0.24	0.11	-0.45	0.68	-57.73	-170.16	170.83
0.08	-0.04	-0.98	-0.04	0.10	-0.26	0.10	-0.45	0.69	-57.60	-170.32	170.90
0.10	-0.01	-0.96	-0.03	0.06	-0.29	0.10	-0.45	0.69	-57.44	-170.43	170.96
0.12	0.04	-0.93	-0.05	-0.01	-0.34	0.11	-0.44	0.70	-57.21	-170.49	171.04
0.12	0.04	-0.93	-0.10	-0.04	-0.32	0.11	-0.44	0.70	-56.99	-170.54	171.14
0.14	0.04	-0.91	-0.15	-0.08	-0.30	0.12	-0.46	0.69	-56.81	-170.51	171.17
0.16	0.05	-0.91	-0.15	-0.05	-0.23	0.12	-0.46	0.69	-56.67	-170.39	171.12
0.16	0.05	-0.91	-0.03	-0.03	-0.22	0.12	-0.44	0.72	-56.54	-170.34	171.07
0.18	0.05	-0.89	0.03	0.00	-0.19	0.12	-0.44	0.72	-56.44	-170.24	170.94
0.18	0.08	-0.84	0.10	-0.03	-0.15	0.13	-0.46	0.72	-56.35	-170.13	170.80
0.18	0.08	-0.84	0.10	-0.07	-0.12	0.13	-0.46	0.70	-56.28	-170.03	170.69
0.20	0.05	-0.85	0.20	-0.14	-0.16	0.13	-0.45	0.71	-56.21	-170.04	170.60
0.18	0.03	-0.92	0.17	-0.14	-0.18	0.13	-0.45	0.71	-56.12	-170.15	170.61
0.19	0.03	-0.88	0.13	-0.09	-0.18	0.14	-0.45	0.71	-56.00	-170.18	170.53
0.19	0.01	-0.88	0.05	-0.08	-0.10	0.14	-0.44	0.71	-55.96	-170.21	170.46
0.19	0.00	-0.87	0.03	-0.11	-0.08	0.14	-0.44	0.71	-55.95	-170.25	170.40
0.18	-0.00	-0.89	0.03	-0.14	-0.06	0.13	-0.44	0.71	-55.94	-170.34	170.41
0.18	-0.00	-0.89	0.02	-0.18	-0.05	0.13	-0.44	0.71	-55.94	-170.46	170.45
0.16	0.00	-0.91	0.02	-0.18	-0.06	0.15	-0.44	0.72	-55.92	-170.61	170.56
0.21	0.00	-0.91	-0.03	-0.15	-0.04	0.15	-0.44	0.72	-55.93	-170.62	170.50
0.21	0.00	-0.91	-0.03	-0.11	-0.01	0.14	-0.44	0.71	-55.96	-170.59	170.41
0.24	0.01	-0.93	0.01	-0.10	0.00	0.14	-0.44	0.71	-56.01	-170.50	170.24
0.27	0.00	-0.94	0.08	-0.07	-0.00	0.15	-0.43	0.73	-56.04	-170.41	170.00
0.27	0.00	-0.94	0.14	-0.05	-0.02	0.15	-0.43	0.73	-56.06	-170.32	169.74
0.28	0.01	-1.03	0.21	-0.02	-0.06	0.14	-0.45	0.70	-56.06	-170.26	169.54
0.31	0.00	-1.08	0.20	0.09	-0.07	0.14	-0.45	0.70	-56.06	-170.10	169.20
0.31	0.00	-1.08	0.24	0.14	-0.09	0.14	-0.42	0.73	-56.02	-169.95	168.84
0.30	0.04	-1.07	0.28	0.18	-0.10	0.14	-0.42	0.73	-55.96	-169.76	168.50
0.24	0.04	-1.11	0.46	0.18	-0.15	0.14	-0.41	0.73	-55.84	-169.81	168.35
0.24	0.04	-1.11	0.45	0.20	-0.11	0.14	-0.41	0.73	-55.74	-169.84	168.17
0.23	0.05	-1.15	0.55	0.21	0.02	0.13	-0.39	0.74	-55.72	-169.93	168.04
0.33	0.01	-1.16	0.51	0.20	0.10	0.13	-0.39	0.74	-55.80	-169.89	167.73
0.33	0.01	-1.16	0.42	0.17	0.17	0.14	-0.39	0.75	-55.91	-169.85	167.47
0.30	0.05	-1.20	0.03	0.10	0.24	0.14	-0.39	0.75	-56.08	-169.67	167.33
0.34	-0.01	-1.21	-0.14	0.07	0.27	0.13	-0.40	0.71	-56.31	-169.47	167.14
0.34	-0.01	-1.21	-0.27	0.07	0.30	0.13	-0.40	0.71	-56.56	-169.22	166.97
0.30	0.04	-1.24	-0.23	0.22	0.32	0.12	-0.40	0.74	-56.82	-168.93	166.78
0.32	0.02	-1.11	-0.27	0.27	0.30	0.12	-0.40	0.74	-57.05	-168.56	166.48
0.32	0.02	-1.11	-0.23	0.10	0.14	0.14	-0.40	0.74	-57.15	-168.32	166.31
0.21	0.03	-1.14	-0.23	0.02	0.10	0.14	-0.40	0.74	-57.19	-168.36	166.48
0.17	0.03	-1.14	-0.30	-0.01	0.15	0.11	-0.42	0.74	-57.28	-168.41	166.67
0.17	0.03	-1.14	-0.28	-0.05	0.24	0.11	-0.41	0.71	-57.43	-168.48	166.89
0.16	0.02	-1.15	-0.26	-0.04	0.28	0.11	-0.41	0.71	-57.63	-168.60	167.16
0.10	0.03	-1.13	-0.27	-0.02	0.27	0.10	-0.41	0.71	-57.81	-168.76	167.47
0.10	0.03	-1.13	-0.37	0.04	0.21	0.10	-0.41	0.71	-57.96	-168.83	167.73
0.05	0.04	-1.01	-0.35	0.03	0.20	0.10	-0.43	0.71	-58.08	-168.95	168.03
0.03	0.03	-0.93	-0.28	-0.01	0.12	0.10	-0.43	0.71	-58.16	-169.19	168.45
0.03	0.03	-0.93	-0.18	-0.10	-0.03	0.10	-0.43	0.72	-58.11	-169.49	168.89
-0.02	0.09	-0.95	-0.13	-0.12	-0.06	0.10	-0.43	0.72	-58.02	-169.83	169.43
0.02	0.09	-0.98	0.02	-0.06	-0.02	0.11	-0.43	0.68	-57.95	-170.14	169.87
0.02	0.09	-0.98	0.12	-0.03	-0.08	0.11	-0.43	0.68	-57.87	-170.41	170.21
0.03	0.06	-0.96	0.22	-0.00	-0.13	0.11	-0.43	0.71	-57.74	-170.74	170.54
0.04	0.10	-0.93	0.29	0.03	-0.03	0.11	-0.43	0.71	-57.68	-170.99	170.80
0.04	0.10	-0.93	0.31	0.00	0.00	0.11	-0.41	0.72	-57.65	-171.25	171.05
0.09	0.10	-0.88	0.27	-0.01	0.03	0.11	-0.41	0.72	-57.65	-171.36	171.17
0.13	0.07	-0.86	0.21	-0.06	0.08	0.11	-0.42	0.72	-57.71	-171.39	171.19
0.13	0.07	-0.86	0.16	-0.10	0.08	0.11	-0.42	0.72	-57.78	-171.42	171.22
0.17	0.05	-0.87	0.05	-0.10	0.09	0.11	-0.41	0.72	-57.86	-171.36	171.17
0.18	0.03	-0.87	0.07	-0.12	0.08	0.11	-0.41	0.72	-57.94	-171.34	171.11
0.18	0.03	-0.87	0.07	-0.12	0.10	0.11	-0.39	0.73	-58.02	-171.32	171.07
0.16	0.05	-0.87	0.08	-0.15	0.14	0.11	-0.39	0.73	-58.12	-171.37	171.11
0.17	0.04	-0.91	0.10	-0.17	0.09	0.10	-0.40	0.73	-58.20	-171.43	171.16
0.17	0.04	-0.91	0.14	-0.16	0.07	0.10	-0.40	0.73	-58.26	-171.50	171.19
0.18	0.04	-0.93	0.11	-0.12	0.01	0.11	-0.41	0.74	-58.28	-171.51	171.18
0.20	0.03	-0.90	0.09	-0.08	-0.00	0.11	-0.41	0.74	-58.30	-171.46	171.07
0.20	0.03	-0.90	0.09	-0.05	-0.03	0.11	-0.40	0.73	-58.29	-171.39	170.94
0.20	0.03	-0.89	0.03	-0.06	-0.02	0.11	-0.40	0.73	-58.29	-171.31	170.84
0.21	0.05	-0.89	0.02	-0.08	-0.03	0.10	-0.40	0.73	-58.28	-171.17	170.71
0.21	0.05	-0.89	0.06	-0.14	-0.09	0.10	-0.40	0.72	-58.23	-171.08	170.63
0.22	0.05	-0.92	0.05	-0.15	-0.12	0.13	-0.40	0.73	-58.13	-171.03	170.58
0.21	0.07	-0.94	0.02	-0.16	-0.15	0.13	-0.41	0.72	-58.02	-170.99	170.57
0.21	0.07	-0.94	0.07	-0.14	-0.18	0.13	-0.41	0.72	-57.87	-170.94	170.54
0.24	0.06	-0.93	0.11	-0.14	-0.18	0.13	-0.39	0.71	-57.71	-170.85	170.43
0.27	0.09	-0.93	0.14	-0.15	-0.19	0.13	-0.39	0.71	-57.56	-170.69	170.27
0.27	0.09	-0.93	0.10	-0.16	-0.19	0.13	-0.39	0.72	-57.42	-170.54	170.14
0.26	0.10	-0.98	0.07	-0.15	-0.18	0.13	-0.39	0.72	-57.26	-170.41	170.04
0.26	0.09	-1.01	0.10	-0.07	-0.18	0.13	-0.39	0.72	-57.11	-170.29	169.91
0.26	0.09	-1.01	0.11	-0.05	-0.20	0.13	-0.39	0.72	-56.94	-170.17	169.77
0.28	0.09	-1.02	0.17	-0.03	-0.24	0.13	-0.38	0.72	-56.74	-170.03	169.59
0.26	0.12	-1.07	0.27	0.06	-0.25	0.13	-0.38	0.72	-56.54	-169.93	169.44
0.26	0.12	-1.07	0.33	0.10	-0.28	0.14	-0.38	0.73	-56.29	-169.83	169.27
0.25	0.16	-1.12	0.36	0.16	-0.27	0.14	-0.38	0.73	-56.04	-169.71	169.12
0.27	0.16	-1.17	0.38	0.21	-0.14	0.16	-0.37	0.74	-55.85	-169.59	168.91
0.28	0.16	-1.24	0.40	0.23	-0.08	0.16	-0.37	0.74	-55.74	-169.51	168.73
0.28	0.11	-1.24	0.36	0.27	-0.07	0.15	-0.36	0.73	-55.63	-169.44	168.52
0.33	0.04	-1.26	0.10	0.28	-0.07	0.15	-0.36	0.73	-55.56	-169.26	168.21
0.32	0.03	-1.23	0.01	0.24	-0.03	0.13	-0.36	0.73	-55.54	-169.08	167.94
0.32	0.03	-1.23	-0.14	0.11	0.06	0.13	-0.36	0.73	-55.59	-168.94	167.80
0.28	0.03	-1.23	-0.12	0.10	0.05	0.12	-0.37	0.73	-55.62	-168.85	167.72
0.23	0.02	-1.18	-0.11	0.08	0.01	0.12	-0.37	0.73	-55.62	-168.86	167.74
0.23	0.02	-1.18	-0.06	0.02	-0.09	0.14	-0.35	0.73	-55.51	-168.96	167.84
0.12	0.04	-1.20	-0.08	0.00	-0.07	0.14	-0.35	0.73	-55.39	-169.22	168.17
0.19	-0.03	-1.15	-0.19	-0.03	0.00	0.13	-0.36	0.74	-55.38	-169.36	168.32
0.19	-0.03	-1.15	-0.25	-0.05	-0.03	0.13	-0.36	0.74	-55.35	-169.49	168.49
0.13	0.01	-1.13	-0.21	-0.05	0.00	0.11	-0.38	0.72	-55.33	-169.65	168.74
0.11	-0.06	-1.10	-0.24	0.01	-0.02	0.11	-0.38	0.72	-55.33	-169.86	168.98
0.11	-0.06	-1.10	-0.31	0.02	-0.05	0.12	-0.38	0.72	-55.31	-170.01	169.17
0.13	-0.10	-0.98	-0.41	-0.01	-0.08	0.12	-0.37	0.72	-55.29	-170.15	169.33
0.05	-0.04	-0.95	-0.44	-0.02	0.00	0.13	-0.37	0.72	-55.29	-170.34	169.68
0.05	-0.04	-0.95	-0.28	0.02	-0.01	0.13	-0.39	0.72	-55.29	-170.55	169.95
0.06	-0.04	-0.98	-0.11	0.04	-0.05	0.13	-0.39	0.72	-55.26	-170.77	170.16
0.10	-0.08	-0.97	0.12	0.07	-0.15	0.13	-0.38	0.73	-55.16	-171.09	170.27
0.10	-0.08	-0.97	0.23	0.07	-0.25	0.13	-0.38	0.73	-54.99	-171.42	170.37
0.06	-0.03	-1.00	0.24	0.07	-0.26	0.12	-0.38	0.73	-54.79	-171.73	170.56
0.07	0.02	-0.97	0.15	0.04	-0.18	0.12	-0.38	0.73	-54.65	-171.93	170.74
0.07	0.02	-0.97	0.14	0.04	-0.11	0.11	-0.37	0.71	-54.57	-172.09	170.88
0.15	0.03	-0.90	0.05	0.00	-0.06	0.11	-0.37	0.71	-54.53	-172.06	170.85
0.16	0.03	-0.88	-0.05	-0.04	-0.04	0.13	-0.38	0.71	-54.52	-171.97	170.81
0.16	0.03	-0.88	-0.05	-0.04	-0.05	0.13	-0.38	0.71	-54.49	-171.88	170.76
0.17	0.05	-0.87	-0.11	-0.03	-0.03	0.14	-0.37	0.73	-54.48	-171.75	170.71
0.17	0.05	-0.86	-0.13	-0.02	-0.02	0.14	-0.37	0.73	-54.47	-171.60	170.65
0.17	0.05	-0.86	-0.19	-0.02	0.03	0.12	-0.38	0.70	-54.52	-171.38	170.56
0.17	0.07	-0.83	-0.02	0.01	0.04	0.12	-0.38	0.70	-54.57	-171.18	170.43
0.20	0.06	-0.83	0.01	-0.00	0.03	0.11	-0.37	0.71	-54.61	-170.98	170.24
0.20	0.06	-0.83	0.01	-0.03	-0.08	0.11	-0.37	0.71	-54.56	-170.77	170.06
0.19	0.04	-0.84	0.01	-0.04	-0.09	0.12	-0.38	0.71	-54.51	-170.68	169.96
0.19	0.05	-0.82	0.01	-0.06	-0.07	0.12	-0.38	0.71	-54.47	-170.56	169.85
0.19	0.05	-0.82	-0.01	-0.12	-0.00	0.11	-0.36	0.71	-54.48	-170.49	169.81
0.21	0.04	-0.83	0.04	-0.16	-0.03	0.11	-0.36	0.71	-54.48	-170.45	169.75
0.21	0.02	-0.88	0.11	-0.21	-0.09	0.13	-0.37	0.73	-54.41	-170.54	169.78
0.21	0.02	-0.88	-0.05	-0.23	0.07	0.13	-0.37	0.73	-54.46	-170.57	169.83
0.25	-0.00	-0.91	-0.09	-0.17	0.18	0.12	-0.38	0.72	-54.65	-170.48	169.69
0.32	-0.02	-0.90	-0.07	-0.03	0.20	0.12	-0.38	0.69	-54.86	-170.22	169.31
0.32	-0.02	-0.90	-0.01	0.00	0.13	0.12	-0.37	0.69	-55.02	-169.95	168.90
0.32	-0.02	-0.89	0.01	-0.00	0.07	0.12	-0.37	0.71	-55.13	-169.69	168.48
0.25	-0.04	-0.96	0.11	-0.02	0.01	0.13	-0.37	0.71	-55.16	-169.76	168.38
0.25	-0.04	-0.96	0.07	-0.02	0.17	0.12	-0.37	0.71	-55.30	-169.81	168.29
0.30	0.01	-0.95	0.01	-0.04	0.30	0.12	-0.37	0.71	-55.56	-169.64	168.04
0.31	0.01	-1.00	0.24	-0.11	0.09	0.13	-0.37	0.73	-55.63	-169.66	167.91
0.31	0.01	-1.00	0.25	-0.12	0.14	0.13	-0.37	0.73	-55.72	-169.68	167.79
0.34	0.02	-1.11	0.39	-0.11	0.14	0.12	-0.35	0.71	-55.80	-169.75	167.69
0.38	-0.06	-1.15	0.23	-0.04	-0.02	0.12	-0.35	0.71	-55.80	-169.76	167.46
0.38	-0.06	-1.15	0.20	-0.02	-0.01	0.12	-0.36	0.70	-55.82	-169.73	167.23
0.33	0.00	-1.20	0.05	-0.00	0.12	0.12	-0.36	0.70	-55.90	-169.65	167.12
0.38	-0.02	-1.18	-0.07	0.02	0.23	0.12	-0.35	0.71	-56.09	-169.46	166.89
0.38	-0.02	-1.18	-0.19	0.05	0.28	0.12	-0.35	0.71	-56.33	-169.22	166.66
0.42	-0.05	-1.11	-0.16	0.01	0.30	0.12	-0.36	0.71	-56.59	-168.96	166.35
0.33	0.01	-1.24	-0.15	0.03	0.35	0.12	-0.36	0.71	-56.85	-168.85	166.31
0.33	0.01	-1.24	-0.02	0.11	0.26	0.11	-0.36	0.70	-57.02	-168.76	166.21
0.27	0.02	-1.29	0.24	0.22	0.02	0.11	-0.36	0.70	-57.01	-168.78	166.15
0.22	0.03	-1.22	0.16	0.16	-0.06	0.09	-0.37	0.71	-56.93	-168.86	166.20
0.22	0.03	-1.22	-0.01	0.06	-0.08	0.09	-0.37	0.71	-56.84	-168.91	166.31
0.13	0.03	-1.22	-0.02	-0.04	-0.09	0.11	-0.35	0.72	-56.72	-169.16	166.64
0.10	0.03	-1.18	-0.04	-0.06	-0.03	0.11	-0.35	0.72	-56.63	-169.45	167.04
0.10	0.03	-1.18	-0.17	-0.00	0.03	0.11	-0.37	0.70	-56.60	-169.65	167.41
0.02	0.05	-1.16	-0.25	0.05	0.08	0.11	-0.37	0.70	-56.61	-169.86	167.84
0.04	0.06	-1.05	-0.30	0.07	0.13	0.11	-0.36	0.71	-56.66	-169.95	168.15
0.04	0.06	-1.05	-0.40	0.05	0.07	0.11	-0.36	0.71	-56.67	-170.02	168.51
0.03	0.06	-0.96	-0.34	0.02	0.12	0.10	-0.37	0.71	-56.73	-170.13	168.87
0.05	0.07	-0.94	-0.20	-0.01	0.14	0.10	-0.37	0.71	-56.80	-170.24	169.19
0.05	0.07	-0.94	-0.07	-0.04	0.14	0.09	-0.36	0.70	-56.87	-170.41	169.50
0.05	0.08	-0.95	-0.05	-0.07	0.14	0.09	-0.36	0.68	-56.93	-170.59	169.83
0.08	0.06	-0.97	0.03	-0.10	0.10	0.09	-0.36	0.68	-56.98	-170.78	170.10
0.12	0.06	-0.96	0.01	-0.10	0.15	0.09	-0.37	0.69	-57.08	-170.88	170.28
0.12	0.05	-0.96	0.02	-0.10	0.20	0.10	-0.37	0.69	-57.22	-171.00	170.43
0.15	0.05	-0.89	0.01	-0.12	0.20	0.10	-0.37	0.69	-57.36	-171.04	170.51
0.18	0.05	-0.82	-0.06	-0.17	0.20	0.10	-0.37	0.69	-57.51	-170.99	170.50
0.18	0.07	-0.82	-0.14	-0.25	0.20	0.09	-0.38	0.69	-57.67	-170.88	170.53
0.14	0.04	-0.88	-0.34	-0.31	0.15	0.09	-0.38	0.69	-57.79	-170.89	170.72
0.18	0.02	-0.84	-0.30	-0.26	0.24	0.09	-0.39	0.66	-58.01	-170.82	170.74
0.18	0.02	-0.84	-0.09	-0.23	0.13	0.09	-0.39	0.66	-58.14	-170.81	170.75
0.17	0.00	-0.88	0.10	-0.22	0.07	0.11	-0.37	0.67	-58.21	-170.98	170.83
0.21	0.07	-0.91	0.15	-0.20	0.03	0.11	-0.37	0.67	-58.22	-170.98	170.83
0.21	0.07	-0.91	0.12	-0.12	-0.15	0.09	-0.38	0.67	-58.11	-170.90	170.74
0.17	0.00	-0.88	0.23	-0.08	-0.09	0.09	-0.38	0.67	-58.07	-171.03	170.74
0.17	0.02	-0.87	0.29	-0.06	-0.10	0.12	-0.38	0.69	-57.99	-171.16	170.72
0.17	0.02	-0.87	0.27	-0.07	-0.09	0.12	-0.38	0.69	-57.93	-171.27	170.72
0.20	0.01	-0.88	0.22	-0.09	-0.11	0.13	-0.36	0.69	-57.83	-171.35	170.66
0.23	0.03	-0.87	0.18	-0.09	-0.14	0.13	-0.36	0.69	-57.73	-171.27	170.49
0.23	0.03	-0.87	0.17	-0.09	-0.24	0.13	-0.36	0.69	-57.55	-171.19	170.33
0.23	0.05	-0.91	0.13	-0.09	-0.20	0.13	-0.36	0.69	-57.37	-171.12	170.22
0.29	0.04	-0.91	0.10	-0.03	-0.10	0.12	-0.35	0.69	-57.32	-170.90	169.93
0.29	0.04	-0.91	0.10	-0.03	-0.11	0.12	-0.35	0.69	-57.24	-170.68	169.64
0.34	0.06	-0.92	0.17	-0.03	-0.18	0.10	-0.34	0.68	-57.12	-170.34	169.20
0.31	0.07	-0.98	0.17	-0.08	-0.24	0.10	-0.34	0.68	-56.92	-170.16	168.98
0.31	0.07	-0.98	0.21	-0.06	-0.26	0.12	-0.34	0.69	-56.73	-170.03	168.79
0.29	0.08	-1.04	0.23	-0.02	-0.20	0.12	-0.34	0.69	-56.53	-169.95	168.65
0.30	0.10	-1.01	0.27	0.10	-0.11	0.11	-0.34	0.69	-56.42	-169.73	168.37
