1.40	0.85	-10.00	-1.50	-6.84	-30.49	196.42	-140.62	-105.12		 -50.74	-6.37	175.00
0.79	1.37	-9.69	23.44	-2.78	-112.58	177.89	-216.95	-66.62		 -45.20	-1.30	179.61
0.85	1.94	-9.80	-5.28	-3.59	-17.22	144.54	-245.07	-87.35		 -66.46	-2.16	170.35
1.18	1.09	-9.54	1.41	-2.00	4.27	126.01	-237.04	-90.31		 -76.45	-6.64	173.99
2.41	2.07	-12.21	2.16	4.59	4.52	137.12	-220.97	-78.47		 -75.13	-11.93	170.36
1.68	1.08	-8.73	-11.43	-11.37	2.00	133.42	-281.23	-72.55		 -77.97	-6.58	173.16
1.80	0.81	-7.08	4.68	10.38	-15.58	166.77	-237.04	-51.82		 -72.96	-8.34	175.74
1.98	0.48	-5.45	-0.14	5.56	-5.58	159.36	-253.11	-60.70		 -70.64	-6.67	176.09
0.24	0.67	-8.10	8.81	12.12	12.28	166.77	-212.93	-48.86		 -68.03	-0.39	170.90
-0.80	0.46	-10.87	6.31	-8.71	-5.29	200.13	-208.91	-81.43		 -61.49	-1.99	178.21
0.98	0.84	-8.64	-16.13	16.20	22.35	222.36	-224.99	-48.86		 -60.02	-4.76	175.99
-1.37	0.52	-13.87	0.02	-18.79	2.86	239.04	-178.78	-82.91		 -52.62	-2.09	176.09
1.98	0.66	-10.68	-3.57	3.46	1.49	200.13	-176.77	-102.16		 -56.15	-6.49	179.48
1.16	0.29	-9.10	8.13	6.10	-4.72	227.92	-158.70	-85.87		 -53.51	-5.91	177.63
0.89	0.05	-8.81	-6.27	-6.78	1.27	218.66	-180.79	-60.70		 -51.73	-3.83	178.56
0.78	-0.01	-7.68	7.13	3.01	-2.25	213.10	-146.64	-68.11		 -49.99	-4.42	179.65
-0.06	-0.10	-9.03	-5.72	9.91	-3.54	216.81	-146.64	-115.48		 -49.83	1.04	-178.58
-2.02	0.44	-13.31	14.61	6.44	-15.96	155.66	-152.67	-164.34		 -57.87	-1.15	179.86
0.80	0.62	-9.22	-4.65	12.98	-6.98	168.63	-218.96	-210.24		 -62.18	-0.96	178.97
1.26	0.01	-10.75	0.98	-2.29	1.21	146.39	-235.03	-210.24		 -74.98	-6.18	-179.60
1.24	0.40	-9.81	-9.42	-1.82	1.27	101.92	-239.05	-186.55		 -80.23	-6.30	178.27
0.57	0.02	-9.75	0.40	-15.78	-3.22	142.68	-186.82	-189.51		 -79.98	-4.80	179.00
