0.78	0.10	-9.92	2.61	-1.15	-2.82	131.57	-190.84	-133.25		 -68.79	-3.92	179.87
0.74	-0.05	-9.88	5.20	0.92	-1.56	151.95	-172.76	-137.69		 -64.27	-4.13	179.75
0.72	-0.63	-9.88	0.17	-3.38	-29.50	166.77	-164.72	-131.77		 -58.93	-4.44	-177.12
0.13	-0.07	-9.96	-3.96	-2.98	-83.84	137.12	-140.62	-146.58		 -46.83	0.81	-174.02
0.40	0.88	-9.34	2.53	2.33	-56.95	131.57	-154.68	-145.09		 -53.96	2.34	179.73
0.87	-0.32	-9.89	8.29	2.09	-43.33	111.18	-112.49	-143.61		 -49.16	-2.47	-174.35
0.41	0.67	-7.64	8.61	29.92	-17.97	70.42	-128.56	-114.00		 -65.72	4.95	-179.56
0.50	0.36	-12.85	-11.96	69.22	13.15	59.30	-100.44	-45.90		 -73.94	-4.79	178.07
1.49	1.69	-10.31	20.36	41.66	38.08	-25.94	-196.86	10.36		 -113.14	-11.61	171.90
4.95	1.84	-5.70	23.48	110.34	22.57	42.62	-435.91	97.72		 -92.54	-38.94	172.97
0.89	0.88	-10.39	-12.47	-86.81	-44.28	16.68	-235.03	-17.77		 -94.63	-1.97	174.97
-0.86	1.75	-11.67	-10.86	-20.81	34.91	-12.97	-34.15	-26.65		 -117.94	5.04	171.71
-1.76	1.18	-9.58	3.52	-9.67	-12.24	-12.97	6.03	-17.77		 -192.59	6.79	154.11
-0.28	-0.46	-9.62	6.60	1.14	-83.53	11.12	20.09	-16.29		 120.35	-13.43	170.36
-2.04	-0.84	-10.31	-23.12	-0.98	23.79	77.83	60.26	-34.05		 28.82	7.84	-174.61
-1.21	0.21	-9.80	3.21	-5.16	13.71	22.24	44.19	-28.13		 31.45	9.89	174.72
-2.61	0.08	-9.21	18.75	-73.85	9.76	53.74	-2.01	-71.07		 4.83	9.41	-172.95
-0.84	0.09	-9.01	4.39	35.68	2.04	51.89	16.07	-34.05		 5.32	5.20	-178.83
-0.63	-0.41	-9.55	-22.31	7.44	-16.11	61.15	-42.18	-44.42		 -29.76	4.73	-173.49
0.30	-0.13	-9.93	3.99	2.30	-17.08	50.03	-78.34	-26.65		 -56.02	1.17	-177.45
0.48	-0.47	-9.55	4.69	14.46	-4.17	66.71	-64.28	-13.32		 -61.15	-3.63	-177.34
1.34	-0.68	-10.07	-4.31	-1.40	21.29	98.21	-110.48	-44.42		 -65.70	-6.51	-176.74
0.40	0.23	-9.91	-3.58	-5.84	-13.16	46.33	-102.45	-17.77		 -79.27	-3.38	179.34
0.59	0.16	-9.78	0.37	2.37	-4.83	38.91	-78.34	-32.57		 -87.39	-4.10	178.74
0.80	-0.03	-10.03	0.98	-1.27	-0.49	53.74	-106.47	-26.65		 -75.70	-5.05	179.99
0.69	-0.02	-9.90	0.14	0.89	-0.63	53.74	-74.33	-41.46		 -71.23	-4.52	179.96
0.73	-0.11	-9.82	-0.06	-0.35	-0.82	51.89	-72.32	-28.13		 -70.52	-4.58	-179.74
0.71	-0.06	-10.29	-2.57	-1.68	-0.75	46.33	-94.41	-32.57		 -76.63	-3.44	-179.05
0.55	-0.75	-10.14	-0.02	0.25	-13.76	72.27	-82.36	-29.61		 -72.05	-4.60	-176.81
0.35	-0.15	-9.95	-0.01	-12.45	-12.96	77.83	-80.35	-25.17		 -58.46	-3.42	-178.20
1.11	-0.71	-10.06	-5.04	-0.27	-2.45	88.95	-72.32	-25.17		 -52.21	-4.93	-176.35
0.05	0.26	-10.25	-2.39	-9.12	-10.53	42.62	-30.13	-23.69		 -51.41	-0.94	178.84
-0.42	0.40	-9.85	-1.19	-1.68	-12.95	40.77	12.05	-22.21		 -7.02	2.64	173.98
-0.96	1.47	-9.35	-5.95	-0.69	11.89	-33.35	24.11	10.36		 99.46	10.30	171.17
-1.27	1.36	-9.93	3.03	-1.44	-11.78	-5.56	18.08	2.96		 104.34	4.14	172.55
-0.65	2.04	-9.41	-6.14	5.46	2.25	-46.33	38.17	11.84		 107.90	2.51	166.95
-0.56	2.11	-9.98	-1.69	-0.92	-7.13	-40.77	32.14	13.32		 128.10	1.79	167.64
-0.72	1.85	-10.41	-6.32	0.63	-4.26	-33.35	36.16	1.48		 123.47	4.25	167.95
-1.04	2.34	-9.53	-0.44	-2.32	-9.48	-35.21	46.20	23.69		 109.31	5.17	166.08
-1.74	2.54	-9.87	1.40	0.50	-10.74	-24.09	74.33	29.61		 89.02	7.39	165.58
-1.42	1.38	-10.46	24.21	-1.30	-5.87	18.53	100.44	4.44		 73.59	7.58	172.86
0.84	1.18	-8.32	0.01	44.84	34.17	77.83	76.33	-7.40		 37.18	0.96	172.89
-1.31	-2.14	-7.02	32.04	-0.30	59.68	-48.18	-44.19	-16.29		 -88.90	21.12	-175.32
7.29	-1.79	-6.62	55.66	19.68	35.12	164.92	-387.70	76.99		 -91.20	-42.66	-166.52
6.09	-1.31	-7.36	-17.39	-23.72	32.28	183.45	-435.91	71.07		 -89.40	-38.80	-162.71
2.16	-5.61	-8.87	42.49	-0.02	-2.73	359.49	-164.72	19.25		 -58.01	-9.68	-148.30
0.82	-5.73	-8.14	2.60	-0.91	-3.68	368.76	-142.62	26.65		 -33.23	-4.56	-145.04
